Datetime,Latitude,Longitude,WindSpeed Ave (m/s),WindDir Ave (degrees),AirTemp Ave (C),RelHum Ave (%),AtmPress Ave (hPa),GlobalRad Ave (W/m2)
2025-10-21 14:00:00,1.3054725,103.7730639,0.4877342785520592,133.91949473314753,31.023333333333333,65.73166666666667,1005.1466666666668,
2025-10-21 15:00:00,1.3054725,103.7730639,0.1623287519189194,144.23182798838093,32.177,62.375,1004.4783333333334,
2025-10-21 16:00:00,1.3054725,103.7730639,0.4159358975717022,298.7268757115967,32.647,60.95333333333333,1003.9033333333332,
2025-10-21 17:00:00,1.3054725,103.7730639,0.4282264353799866,242.71023306957227,31.271166666666662,69.03166666666667,1004.4116666666666,
2025-10-21 18:00:00,1.3054725,103.7730639,0.2443932669686117,272.0713003437997,30.8545,69.52333333333333,1005.0183333333332,
2025-10-21 19:00:00,1.3054725,103.7730639,0.0586860842512505,44.27339441513112,30.291166666666665,70.43833333333333,1005.735,
2025-10-21 20:00:00,1.3054725,103.7730639,0.1021638750264388,119.4955540544525,29.6745,76.02,1005.9716666666668,
2025-10-21 21:00:00,1.3054725,103.7730639,0.0808866651950351,107.47670167881569,29.137,78.63666666666667,1006.5316666666666,
2025-10-21 22:00:00,1.3054725,103.7730639,0.0601073309261439,87.408033048309,29.08233333333333,79.52,1007.005,
2025-10-21 23:00:00,1.3054725,103.7730639,0.0303177466405794,70.53475386224915,29.008166666666668,80.52,1007.4866666666666,
2025-10-22 00:00:00,1.3054725,103.7730639,0.0722966877563016,120.90643537511852,28.933666666666667,80.56833333333334,1007.49,
2025-10-22 01:00:00,1.3054725,103.7730639,0.3176843832575635,323.6616168504108,28.603666666666665,81.63833333333334,1006.61,
2025-10-22 02:00:00,1.3054725,103.7730639,0.621770240410192,137.3707704215725,28.0585,80.50500000000001,1006.46,
2025-10-22 03:00:00,1.3054725,103.7730639,0.8278612323265659,132.8264496059668,25.561666666666667,84.49666666666667,1006.365,
2025-10-22 04:00:00,1.3054725,103.7730639,1.0274796206116945,137.09900340653667,24.96066666666667,85.75166666666668,1006.1816666666668,
2025-10-22 05:00:00,1.3054725,103.7730639,0.1969252923422467,118.9864816086884,25.581166666666665,85.08666666666666,1006.07,
2025-10-22 06:00:00,1.3054725,103.7730639,0.2130652685800778,132.09462862371572,25.683333333333334,86.52333333333333,1006.6133333333332,
2025-10-22 07:00:00,1.3054725,103.7730639,0.1724333949068582,137.4361264107839,25.83833333333333,87.23,1007.2966666666666,
2025-10-22 08:00:00,1.3054725,103.7730639,0.2811808492899911,132.9573460085113,26.689,85.88833333333334,1007.705,
